time,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco
2021-02-14 14:00:00,28.7,21.4,65.0,0.1,,40.0,24.1,,1014.0,,17
2021-02-14 15:00:00,27.4,21.7,71.0,0.1,,32.0,24.8,,1010.6,,3
2021-02-14 16:00:00,27.2,21.2,70.0,0.0,,29.0,23.8,,1009.5,,3
2021-02-14 17:00:00,28.2,21.7,68.0,0.0,,40.0,27.7,,1011.9,,25
2021-02-14 18:00:00,26.5,20.8,71.0,0.0,,33.0,23.4,,1009.1,,3
2021-02-14 19:00:00,25.9,20.7,73.0,0.0,,31.0,21.2,,1010.0,,3
2021-02-14 20:00:00,26.2,21.0,73.0,0.0,,30.0,20.5,,1012.3,,3
2021-02-14 21:00:00,25.3,21.2,78.0,0.0,,25.0,15.8,,1012.1,,3
2021-02-14 22:00:00,25.2,21.3,79.0,0.0,,28.0,14.8,,1012.9,,3
2021-02-14 23:00:00,25.7,20.9,75.0,0.0,,30.0,18.4,,1014.8,,3
2021-02-15 00:00:00,24.9,21.2,80.0,0.0,,30.0,18.7,,1013.0,,3
2021-02-15 01:00:00,24.8,21.3,81.0,0.0,,29.0,19.4,,1012.6,,3
2021-02-15 02:00:00,25.4,20.8,76.0,0.0,,30.0,14.8,,1014.1,,3
2021-02-15 03:00:00,24.6,20.9,80.0,0.0,,28.0,19.1,,1011.2,,3
2021-02-15 04:00:00,24.6,20.5,78.0,0.0,,24.0,18.4,,1010.5,,3
2021-02-15 05:00:00,25.0,20.5,76.0,0.0,,30.0,13.0,,1012.8,,3
2021-02-15 06:00:00,24.6,20.9,80.0,0.0,,27.0,17.6,,1010.5,,3
2021-02-15 07:00:00,24.7,20.6,78.0,0.0,,28.0,18.7,,1010.7,,3
2021-02-15 08:00:00,25.1,21.0,78.0,0.0,,20.0,14.8,,1013.6,,3
2021-02-15 09:00:00,26.0,20.1,70.0,0.0,,24.0,22.0,,1012.1,,3
2021-02-15 10:00:00,26.7,19.8,66.0,0.0,,25.0,22.7,,1012.7,,3
2021-02-15 11:00:00,28.2,20.2,62.0,0.0,,20.0,20.5,,1014.4,,3
2021-02-15 12:00:00,28.0,20.0,62.0,0.0,,29.0,25.2,,1011.8,,3
2021-02-15 13:00:00,27.9,20.7,65.0,0.1,,33.0,24.1,,1011.2,,3
2021-02-15 14:00:00,29.9,21.0,59.0,0.0,,50.0,29.5,,1012.6,,3
2021-02-15 15:00:00,27.5,19.5,62.0,0.0,,32.0,23.8,,1009.8,,3
2021-02-15 16:00:00,27.5,19.8,63.0,0.0,,36.0,26.3,,1008.7,,3
2021-02-15 17:00:00,28.1,20.6,64.0,0.0,,50.0,22.3,,1010.9,,3
2021-02-15 18:00:00,26.2,19.6,67.0,0.0,,32.0,24.8,,1008.5,,3
2021-02-15 19:00:00,25.6,19.2,68.0,0.0,,29.0,24.5,,1009.0,,3
2021-02-15 20:00:00,26.2,20.7,72.0,0.0,,10.0,13.0,,1011.5,,3
2021-02-15 21:00:00,25.2,19.3,70.0,0.0,,28.0,17.6,,1010.6,,3
2021-02-15 22:00:00,25.0,19.4,71.0,0.0,,33.0,19.4,,1011.3,,3
2021-02-15 23:00:00,25.5,20.7,75.0,0.0,,20.0,18.4,,1013.4,,3
2021-02-16 00:00:00,24.8,19.8,74.0,0.0,,37.0,18.7,,1011.8,,3
2021-02-16 01:00:00,24.6,19.9,75.0,0.0,,38.0,17.6,,1011.7,,3
2021-02-16 02:00:00,25.6,19.9,71.0,0.0,,20.0,20.5,,1012.9,,3
2021-02-16 03:00:00,24.4,19.9,76.0,0.0,,32.0,18.0,,1010.4,,3
2021-02-16 04:00:00,24.3,19.8,76.0,0.0,,28.0,18.7,,1009.8,,3
2021-02-16 05:00:00,25.2,20.2,74.0,0.0,,20.0,16.6,,1011.6,,3
2021-02-16 06:00:00,24.3,20.4,79.0,0.0,,30.0,16.9,,1009.7,,3
2021-02-16 07:00:00,24.3,20.4,79.0,0.0,,23.0,15.5,,1010.2,,3
2021-02-16 08:00:00,24.9,19.7,73.0,0.0,,20.0,13.0,,1012.5,,3
2021-02-16 09:00:00,25.5,19.8,71.0,0.0,,22.0,20.9,,1011.6,,3
2021-02-16 10:00:00,26.4,19.5,66.0,0.0,,25.0,21.2,,1012.1,,3
2021-02-16 11:00:00,28.3,20.0,61.0,0.0,,50.0,16.6,,1014.1,,3
2021-02-16 12:00:00,28.4,19.0,57.0,0.0,,28.0,20.9,,1012.2,,3
2021-02-16 13:00:00,28.6,19.8,59.0,0.0,,35.0,22.7,,1011.5,,3
2021-02-16 14:00:00,29.2,20.6,60.0,0.0,,70.0,22.3,,1012.2,,3
2021-02-16 15:00:00,28.3,19.5,59.0,0.0,,38.0,25.2,,1009.6,,3
2021-02-16 16:00:00,28.0,19.2,59.0,0.0,,30.0,24.8,,1008.9,,3
2021-02-16 17:00:00,28.0,20.5,64.0,0.0,,50.0,29.5,,1010.1,,3
2021-02-16 18:00:00,26.5,19.8,67.0,0.0,,29.0,20.9,,1008.6,,3
2021-02-16 19:00:00,25.7,19.8,70.0,0.0,,34.0,19.8,,1009.4,,3
2021-02-16 20:00:00,26.4,20.9,72.0,0.0,,30.0,18.4,,1011.4,,3
2021-02-16 21:00:00,25.3,19.9,72.0,0.0,,30.0,16.9,,1011.1,,3
2021-02-16 22:00:00,25.0,20.0,74.0,0.0,,30.0,16.6,,1011.6,,3
2021-02-16 23:00:00,25.5,20.3,73.0,0.0,,30.0,14.8,,1013.4,,3
2021-02-17 00:00:00,24.6,20.3,77.0,0.0,,34.0,16.6,,1012.1,,3
2021-02-17 01:00:00,24.4,20.3,78.0,0.0,,31.0,15.5,,1011.9,,3
2021-02-17 02:00:00,24.9,20.8,78.0,0.0,,30.0,9.4,,1012.8,,3
2021-02-17 03:00:00,24.0,20.7,82.0,0.0,,21.0,14.4,,1010.6,,3
2021-02-17 04:00:00,23.8,20.7,83.0,0.0,,18.0,15.8,,1010.3,,3
2021-02-17 05:00:00,24.5,20.4,78.0,0.0,,30.0,14.8,,1012.0,,3
2021-02-17 06:00:00,23.6,20.5,83.0,0.0,,18.0,15.8,,1010.8,,3
2021-02-17 07:00:00,23.7,20.6,83.0,0.0,,19.0,16.2,,1011.1,,3
2021-02-17 08:00:00,24.5,20.2,77.0,0.0,,30.0,14.8,,1013.4,,3
2021-02-17 09:00:00,25.2,19.8,72.0,0.0,,23.0,19.4,,1012.6,,2
2021-02-17 10:00:00,26.2,19.6,67.0,0.0,,27.0,20.2,,1013.2,,2
2021-02-17 11:00:00,27.8,20.1,63.0,0.0,,20.0,18.4,,1014.7,,2
2021-02-17 12:00:00,27.7,19.7,62.0,0.0,,26.0,21.6,,1012.7,,2
2021-02-17 13:00:00,28.2,19.9,61.0,0.0,,27.0,21.2,,1012.0,,3
2021-02-17 14:00:00,28.4,21.4,66.0,0.0,,40.0,25.9,,1013.1,,3
2021-02-17 15:00:00,28.5,19.4,58.0,0.0,,29.0,23.4,,1010.3,,3
2021-02-17 16:00:00,28.0,19.5,60.0,0.0,,32.0,24.8,,1009.5,,3
2021-02-17 17:00:00,28.8,19.7,58.0,0.0,,50.0,29.5,,1011.5,,3
2021-02-17 18:00:00,26.8,19.4,64.0,0.0,,30.0,22.7,,1009.0,,3
2021-02-17 19:00:00,25.7,19.6,69.0,0.0,,30.0,21.6,,1009.6,,3
2021-02-17 20:00:00,26.1,20.2,70.0,0.0,,40.0,16.6,,1012.3,,3
2021-02-17 21:00:00,25.0,20.0,74.0,0.0,,23.0,17.6,,1011.3,,3
2021-02-17 22:00:00,24.8,20.3,76.0,0.0,,26.0,15.8,,1012.4,,3
2021-02-17 23:00:00,25.2,20.6,76.0,0.0,,50.0,13.0,,1014.1,,3
2021-02-18 00:00:00,24.3,20.8,81.0,0.0,,25.0,16.6,,1013.3,,3
2021-02-18 01:00:00,24.1,20.6,81.0,0.0,,23.0,16.6,,1013.2,,3
2021-02-18 02:00:00,24.5,20.4,78.0,0.0,,30.0,13.0,,1013.8,,3
2021-02-18 03:00:00,23.7,20.2,81.0,0.0,,20.0,17.3,,1012.0,,3
2021-02-18 04:00:00,23.7,20.0,80.0,0.0,,14.0,18.0,,1011.3,,2
2021-02-18 05:00:00,24.1,19.8,77.0,0.0,,50.0,11.2,,1012.5,,2
2021-02-18 06:00:00,23.8,19.3,76.0,0.0,,16.0,22.7,,1011.2,,3
2021-02-18 07:00:00,23.8,18.9,74.0,0.0,,15.0,22.7,,1011.5,,3
2021-02-18 08:00:00,24.5,19.1,72.0,0.0,,30.0,14.8,,1014.5,,3
2021-02-18 09:00:00,25.2,18.6,67.0,0.0,,19.0,23.8,,1012.9,,2
2021-02-18 10:00:00,26.1,18.5,63.0,0.0,,25.0,24.5,,1013.4,,2
2021-02-18 11:00:00,28.1,19.0,58.0,0.0,,30.0,24.1,,1015.6,,2
2021-02-18 12:00:00,27.7,18.4,57.0,0.0,,27.0,26.6,,1013.2,,2
2021-02-18 13:00:00,28.3,18.6,56.0,0.0,,27.0,27.0,,1012.3,,3
2021-02-18 14:00:00,29.5,19.2,54.0,0.0,,30.0,27.7,,1014.1,,3
2021-02-18 15:00:00,28.8,18.5,54.0,0.0,,24.0,23.8,,1010.9,,3
2021-02-18 16:00:00,28.2,18.3,55.0,0.0,,23.0,26.3,,1010.3,,3
2021-02-18 17:00:00,29.0,20.4,60.0,0.0,,40.0,35.3,,1011.7,,3
2021-02-18 18:00:00,26.9,17.9,58.0,0.0,,27.0,27.0,,1009.8,,3
2021-02-18 19:00:00,25.9,19.0,66.0,0.0,,27.0,26.3,,1010.5,,3
2021-02-18 20:00:00,26.2,20.3,70.0,0.0,,30.0,20.5,,1013.6,,3
2021-02-18 21:00:00,25.0,20.5,76.0,0.0,,23.0,22.0,,1012.6,,3
2021-02-18 22:00:00,25.1,20.6,76.0,0.0,,21.0,19.8,,1013.6,,3
2021-02-18 23:00:00,25.8,20.6,73.0,0.0,,10.0,14.8,,1015.7,,3
2021-02-19 00:00:00,25.1,19.9,73.0,0.0,,23.0,22.3,,1013.9,,3
2021-02-19 01:00:00,25.1,19.9,73.0,0.0,,21.0,23.0,,1013.4,,3
2021-02-19 02:00:00,25.2,20.9,77.0,0.0,,10.0,14.8,,1014.2,,3
2021-02-19 03:00:00,24.5,21.2,82.0,0.0,,17.0,22.3,,1011.9,,3
2021-02-19 04:00:00,24.5,21.4,83.0,0.0,,18.0,22.0,,1011.3,,3
2021-02-19 05:00:00,24.8,21.1,80.0,0.0,,20.0,14.8,,1012.9,,3
2021-02-19 06:00:00,24.5,21.4,83.0,0.0,,16.0,22.0,,1011.0,,3
2021-02-19 07:00:00,24.4,21.3,83.0,0.0,,15.0,20.2,,1011.4,,3
2021-02-19 08:00:00,25.0,20.9,78.0,0.0,,30.0,18.4,,1013.9,,3
2021-02-19 09:00:00,25.8,20.6,73.0,0.0,,21.0,25.9,,1012.5,,3
2021-02-19 10:00:00,26.7,20.3,68.0,0.0,,23.0,26.6,,1013.1,,3
2021-02-19 11:00:00,28.2,20.2,62.0,0.0,,30.0,29.5,,1015.5,,3
2021-02-19 12:00:00,28.1,20.1,62.0,0.1,,28.0,27.0,,1012.9,,3
2021-02-19 13:00:00,28.2,20.2,62.0,0.3,,24.0,27.0,,1012.3,,3
2021-02-19 14:00:00,29.5,20.9,60.0,0.2,,40.0,31.7,,1014.0,,3
2021-02-19 15:00:00,28.0,20.5,64.0,0.2,,24.0,26.6,,1010.5,,3
2021-02-19 16:00:00,27.9,19.7,61.0,0.1,,24.0,28.1,,1010.4,,3
2021-02-19 17:00:00,28.1,20.6,64.0,0.3,,30.0,27.7,,1012.1,,3
2021-02-19 18:00:00,27.0,19.8,65.0,0.1,,17.0,24.8,,1010.4,,3
2021-02-19 19:00:00,26.1,19.9,69.0,0.0,,19.0,24.1,,1011.0,,3
2021-02-19 20:00:00,25.5,20.1,72.0,0.0,,17.0,22.0,,1011.9,,3
2021-02-19 21:00:00,25.1,20.8,77.0,0.0,,18.0,21.2,,1012.7,,3
2021-02-19 22:00:00,25.1,20.8,77.0,0.0,,15.0,20.9,,1013.2,,3
2021-02-19 23:00:00,25.1,20.8,77.0,0.0,,14.0,19.8,,1013.5,,3
2021-02-20 00:00:00,25.0,20.9,78.0,0.0,,14.0,18.7,,1013.4,,3
2021-02-20 01:00:00,24.9,21.2,80.0,0.0,,12.0,19.4,,1013.4,,3
2021-02-20 02:00:00,25.0,21.1,79.0,0.0,,12.0,20.2,,1012.7,,3
2021-02-20 03:00:00,24.8,20.9,79.0,0.0,,10.0,19.4,,1012.0,,3
2021-02-20 04:00:00,24.7,21.0,80.0,0.0,,10.0,20.5,,1011.5,,3
2021-02-20 05:00:00,24.4,21.3,83.0,0.0,,10.0,20.9,,1011.2,,3
2021-02-20 06:00:00,24.6,21.5,83.0,0.0,,13.0,20.2,,1011.4,,3
2021-02-20 07:00:00,24.4,21.5,84.0,0.0,,17.0,21.2,,1011.8,,3
2021-02-20 08:00:00,24.7,21.4,82.0,0.0,,17.0,22.0,,1012.1,,3
2021-02-20 09:00:00,25.7,20.9,75.0,0.0,,21.0,26.3,,1012.6,,3
2021-02-20 10:00:00,26.6,20.7,70.0,0.0,,26.0,28.4,,1013.3,,3
2021-02-20 11:00:00,27.3,20.6,67.0,0.1,,27.0,28.8,,1013.2,,3
2021-02-20 12:00:00,27.8,20.6,65.0,0.2,,28.0,28.8,,1013.2,,3
2021-02-20 13:00:00,27.9,20.7,65.0,0.2,,30.0,29.2,,1012.2,,3
2021-02-20 14:00:00,27.9,20.9,66.0,0.2,,30.0,28.1,,1011.2,,3
2021-02-20 15:00:00,27.8,20.8,66.0,0.1,,31.0,28.1,,1010.0,,3
2021-02-20 16:00:00,27.7,20.7,66.0,0.1,,29.0,27.4,,1009.2,,3
2021-02-20 17:00:00,27.1,20.9,69.0,0.0,,29.0,25.9,,1009.2,,3
2021-02-20 18:00:00,26.6,20.9,71.0,0.0,,29.0,26.3,,1009.5,,3
2021-02-20 19:00:00,26.0,21.0,74.0,0.0,,30.0,24.1,,1010.3,,3
2021-02-20 20:00:00,25.7,21.1,76.0,0.0,,28.0,22.3,,1011.1,,3
2021-02-20 21:00:00,25.5,21.2,77.0,0.0,,28.0,20.9,,1011.9,,3
2021-02-20 22:00:00,25.2,21.5,80.0,0.0,,30.0,19.4,,1012.6,,3
2021-02-20 23:00:00,25.3,21.4,79.0,0.0,,30.0,19.1,,1012.9,,3
2021-02-21 00:00:00,25.1,21.4,80.0,0.0,,30.0,18.4,,1012.9,,3
2021-02-21 01:00:00,25.0,21.3,80.0,0.0,,26.0,20.9,,1012.4,,3
2021-02-21 02:00:00,25.8,21.7,78.0,0.0,,20.0,18.4,,1013.7,,3
2021-02-21 03:00:00,24.4,21.7,85.0,0.0,,25.0,19.8,,1011.1,,3
2021-02-21 04:00:00,24.5,21.6,84.0,0.0,,22.0,19.8,,1010.9,,3
2021-02-21 05:00:00,24.4,21.7,85.0,0.0,,20.0,19.4,,1010.7,,3
2021-02-21 06:00:00,24.5,21.6,84.0,0.0,,23.0,18.7,,1010.9,,3
2021-02-21 07:00:00,24.6,21.7,84.0,0.0,,25.0,19.1,,1011.3,,3
2021-02-21 08:00:00,25.0,21.7,82.0,0.0,,26.0,20.2,,1011.7,,3
2021-02-21 09:00:00,25.9,21.5,77.0,0.0,,26.0,22.7,,1012.4,,3
2021-02-21 10:00:00,26.7,20.7,70.0,0.0,,26.0,23.4,,1013.5,,3
2021-02-21 11:00:00,27.4,20.5,66.0,0.2,,27.0,23.8,,1013.3,,3
2021-02-21 12:00:00,27.9,20.7,65.0,0.2,,29.0,24.1,,1013.1,,3
2021-02-21 13:00:00,28.2,21.0,65.0,0.2,,30.0,25.6,,1012.3,,3
2021-02-21 14:00:00,28.2,21.2,66.0,0.1,,30.0,25.9,,1011.2,,3
2021-02-21 15:00:00,28.0,21.0,66.0,0.2,,31.0,26.3,,1010.1,,3
2021-02-21 16:00:00,27.6,21.1,68.0,0.1,,31.0,25.9,,1009.3,,3
2021-02-21 17:00:00,27.1,21.1,70.0,0.1,,30.0,25.2,,1009.0,,3
2021-02-21 18:00:00,26.4,21.4,74.0,0.0,,32.0,24.5,,1009.3,,3
2021-02-21 19:00:00,25.9,21.3,76.0,0.0,,31.0,23.8,,1009.8,,3
2021-02-21 20:00:00,25.3,21.6,80.0,0.0,,31.0,22.0,,1010.2,,3
2021-02-21 21:00:00,25.3,21.8,81.0,0.0,,29.0,20.9,,1010.7,,3
2021-02-21 22:00:00,25.3,21.8,81.0,0.0,,31.0,20.5,,1011.2,,3
2021-02-21 23:00:00,25.5,21.8,80.0,0.0,,30.0,16.6,,1013.9,,3
2021-02-22 00:00:00,25.0,22.1,84.0,0.0,,31.0,19.4,,1011.9,,3
2021-02-22 01:00:00,24.9,22.2,85.0,0.0,,27.0,18.4,,1011.7,,3
2021-02-22 02:00:00,25.0,21.5,81.0,0.0,,20.0,13.0,,1013.4,,3
2021-02-22 03:00:00,24.5,21.2,82.0,0.0,,22.0,16.9,,1010.7,,3
2021-02-22 04:00:00,24.4,21.5,84.0,0.0,,19.0,17.3,,1010.2,,3
2021-02-22 05:00:00,24.7,21.4,82.0,0.0,,20.0,16.6,,1012.4,,3
2021-02-22 06:00:00,24.0,21.5,86.0,0.0,,10.0,15.8,,1010.6,,3
2021-02-22 07:00:00,23.9,21.6,87.0,0.0,,7.0,15.5,,1011.2,,3
2021-02-22 08:00:00,24.8,21.3,81.0,0.0,,10.0,11.2,,1013.9,,3
2021-02-22 09:00:00,25.3,21.0,77.0,0.0,,20.0,19.8,,1012.5,,3
2021-02-22 10:00:00,26.6,19.7,66.0,0.0,,23.0,20.9,,1013.3,,3
2021-02-22 11:00:00,28.4,20.4,62.0,0.0,,20.0,22.3,,1015.0,,3
2021-02-22 12:00:00,28.3,19.2,58.0,0.0,,26.0,20.2,,1012.8,,3
2021-02-22 13:00:00,29.1,19.1,55.0,0.0,,26.0,19.4,,1011.8,,3
2021-02-22 14:00:00,29.6,20.4,58.0,0.0,,40.0,29.5,,1012.2,,3
2021-02-22 15:00:00,28.7,20.1,60.0,0.0,,33.0,22.3,,1009.9,,3
2021-02-22 16:00:00,28.2,19.9,61.0,0.0,,34.0,24.8,,1009.2,,3
2021-02-22 17:00:00,28.9,20.9,62.0,0.0,,50.0,31.7,,1010.7,,3
2021-02-22 18:00:00,26.9,20.2,67.0,0.0,,34.0,23.0,,1008.5,,3
2021-02-22 19:00:00,25.9,20.4,72.0,0.0,,30.0,23.0,,1008.9,,3
2021-02-22 20:00:00,26.2,19.3,66.0,0.0,,30.0,18.4,,1012.3,,3
2021-02-22 21:00:00,25.2,20.4,75.0,0.0,,28.0,17.3,,1010.8,,3
2021-02-22 22:00:00,25.0,20.5,76.0,0.0,,28.0,15.5,,1011.7,,3
2021-02-22 23:00:00,25.3,20.7,76.0,0.0,,40.0,13.0,,1014.3,,3
2021-02-23 00:00:00,24.6,20.7,79.0,0.0,,31.0,14.0,,1012.4,,3
2021-02-23 01:00:00,24.6,20.9,80.0,0.0,,30.0,14.4,,1011.8,,3
2021-02-23 02:00:00,24.8,20.9,79.0,0.0,,20.0,13.0,,1013.5,,3
2021-02-23 03:00:00,24.2,21.3,84.0,0.0,,23.0,16.2,,1010.4,,3
2021-02-23 04:00:00,24.0,21.3,85.0,0.0,,22.0,15.8,,1009.8,,3
2021-02-23 05:00:00,24.5,21.2,82.0,0.0,,40.0,9.4,,1011.8,,3
2021-02-23 06:00:00,24.0,21.1,84.0,0.0,,20.0,16.2,,1009.8,,3
2021-02-23 07:00:00,24.0,21.1,84.0,0.0,,18.0,15.8,,1010.2,,3
2021-02-23 08:00:00,24.6,21.1,81.0,0.0,,10.0,11.2,,1012.4,,2
2021-02-23 09:00:00,25.6,20.4,73.0,0.0,,21.0,18.0,,1011.2,,2
2021-02-23 10:00:00,26.7,19.8,66.0,0.0,,24.0,18.7,,1011.6,,2
2021-02-23 11:00:00,27.9,20.7,65.0,0.0,,10.0,14.8,,1013.6,,3
2021-02-23 12:00:00,28.7,20.1,60.0,0.0,,20.0,17.6,,1011.7,,3
2021-02-23 13:00:00,29.4,19.7,56.0,0.0,,23.0,16.6,,1010.9,,3
2021-02-23 14:00:00,29.6,21.5,62.0,0.0,,50.0,27.7,,1011.8,,3
2021-02-23 15:00:00,28.5,20.7,63.0,0.0,,48.0,23.0,,1009.0,,3
2021-02-23 16:00:00,27.9,20.4,64.0,0.0,,43.0,21.2,,1008.3,,3
2021-02-23 17:00:00,28.6,21.1,64.0,0.0,,40.0,29.5,,1009.3,,3
2021-02-23 18:00:00,27.0,20.3,67.0,0.0,,37.0,22.0,,1007.9,,3
2021-02-23 19:00:00,26.1,20.6,72.0,0.0,,37.0,20.5,,1008.3,,3
2021-02-23 20:00:00,26.1,20.9,73.0,0.0,,30.0,18.4,,1010.7,,3
2021-02-23 21:00:00,25.3,21.2,78.0,0.0,,40.0,15.8,,1010.2,,3
2021-02-23 22:00:00,25.2,21.3,79.0,0.0,,38.0,15.5,,1010.8,,3
2021-02-23 23:00:00,25.4,20.6,75.0,0.0,,30.0,16.6,,1012.5,,3
2021-02-24 00:00:00,25.0,21.5,81.0,0.0,,35.0,13.0,,1011.3,,2
2021-02-24 01:00:00,24.9,21.6,82.0,0.0,,27.0,12.6,,1011.0,,3
2021-02-24 02:00:00,24.8,21.3,81.0,0.0,,30.0,9.4,,1012.4,,3
2021-02-24 03:00:00,24.4,21.5,84.0,0.0,,15.0,13.7,,1010.1,,3
2021-02-24 04:00:00,24.2,21.5,85.0,0.0,,11.0,13.7,,1009.4,,3
2021-02-24 05:00:00,24.4,21.5,84.0,0.0,,10.0,7.6,,1011.1,,3
2021-02-24 06:00:00,23.7,21.4,87.0,0.0,,8.0,14.8,,1009.0,,3
2021-02-24 07:00:00,23.7,21.2,86.0,0.0,,10.0,14.8,,1009.4,,3
2021-02-24 08:00:00,24.1,22.0,88.0,0.0,,360.0,7.6,,1011.1,,3
2021-02-24 09:00:00,25.3,20.5,75.0,0.0,,6.0,16.6,,1010.8,,3
2021-02-24 10:00:00,26.3,20.4,70.0,0.0,,2.0,15.5,,1011.3,,3
2021-02-24 11:00:00,26.9,20.9,70.0,0.0,,360.0,20.5,,1013.1,,3
2021-02-24 12:00:00,28.9,20.6,61.0,0.0,,349.0,15.1,,1011.2,,3
2021-02-24 13:00:00,29.7,20.5,58.0,0.0,,354.0,14.4,,1010.3,,3
2021-02-24 14:00:00,28.9,21.4,64.0,0.3,,360.0,13.0,,1011.1,,3
2021-02-24 15:00:00,28.9,21.1,63.0,0.7,,5.0,13.3,,1008.2,,3
2021-02-24 16:00:00,28.5,21.3,65.0,0.5,,350.0,10.1,,1007.2,,17
2021-02-24 17:00:00,28.2,22.4,71.0,0.3,,50.0,22.3,,1008.7,,17
2021-02-24 18:00:00,27.1,21.8,73.0,0.2,,348.0,9.7,,1007.1,,3
2021-02-24 19:00:00,25.9,22.2,80.0,0.3,,356.0,9.4,,1008.0,,3
2021-02-24 20:00:00,26.3,20.8,72.0,0.0,,20.0,13.0,,1009.8,,3
2021-02-24 21:00:00,25.2,21.9,82.0,0.0,,29.0,14.8,,1009.7,,3
2021-02-24 22:00:00,25.2,21.5,80.0,0.0,,16.0,14.4,,1010.4,,3
2021-02-24 23:00:00,25.3,21.0,77.0,0.0,,20.0,11.2,,1012.6,,3
2021-02-25 00:00:00,24.8,21.7,83.0,0.0,,10.0,13.0,,1011.0,,3
2021-02-25 01:00:00,24.8,21.9,84.0,0.0,,358.0,14.0,,1010.7,,3
2021-02-25 02:00:00,24.8,20.9,79.0,0.0,,10.0,9.4,,1011.2,,3
2021-02-25 03:00:00,24.5,22.0,86.0,0.0,,349.0,14.8,,1008.9,,3
2021-02-25 04:00:00,24.2,21.5,85.0,0.0,,352.0,14.8,,1008.3,,3
2021-02-25 05:00:00,24.2,21.5,85.0,0.0,,350.0,13.0,,1009.7,,3
2021-02-25 06:00:00,23.9,21.2,85.0,0.0,,355.0,16.6,,1007.8,,3
2021-02-25 07:00:00,23.9,21.4,86.0,0.0,,357.0,17.3,,1008.1,,3
2021-02-25 08:00:00,24.5,21.8,85.0,0.0,,360.0,9.4,,1011.1,,3
2021-02-25 09:00:00,25.1,21.4,80.0,0.0,,2.0,18.4,,1009.3,,3
2021-02-25 10:00:00,26.2,21.2,74.0,0.0,,1.0,17.3,,1009.8,,3
2021-02-25 11:00:00,28.3,22.0,69.0,0.0,,20.0,13.0,,1011.9,,3
2021-02-25 12:00:00,29.1,21.6,64.0,0.0,,358.0,14.8,,1009.8,,3
2021-02-25 13:00:00,30.2,21.0,58.0,0.0,,349.0,16.6,,1009.0,,3
2021-02-25 14:00:00,29.5,23.2,69.0,0.1,,60.0,16.6,,1009.5,,3
2021-02-25 15:00:00,30.7,21.2,57.0,0.0,,358.0,11.5,,1006.5,,3
2021-02-25 16:00:00,29.6,22.0,64.0,0.1,,12.0,10.4,,1005.9,,3
2021-02-25 17:00:00,29.0,22.7,69.0,0.2,,50.0,18.4,,1007.4,,25
2021-02-25 18:00:00,27.6,21.8,71.0,0.1,,23.0,14.4,,1005.7,,3
2021-02-25 19:00:00,26.7,22.5,78.0,0.1,,40.0,15.5,,1006.6,,17
2021-02-25 20:00:00,27.0,22.2,75.0,0.0,,50.0,16.6,,1009.1,,3
2021-02-25 21:00:00,25.7,21.8,79.0,0.0,,18.0,13.0,,1008.6,,3
2021-02-25 22:00:00,25.5,22.0,81.0,0.0,,358.0,9.4,,1009.8,,3
2021-02-25 23:00:00,25.7,22.2,81.0,0.0,,10.0,11.2,,1011.8,,3
2021-02-26 00:00:00,25.2,22.3,84.0,0.0,,14.0,13.0,,1009.8,,2
2021-02-26 01:00:00,25.0,22.5,86.0,0.0,,17.0,12.2,,1009.2,,2
2021-02-26 02:00:00,25.0,22.3,85.0,0.0,,10.0,11.2,,1010.8,,3
2021-02-26 03:00:00,24.6,22.7,89.0,0.0,,18.0,11.5,,1007.8,,3
2021-02-26 04:00:00,24.5,22.7,90.0,0.0,,17.0,10.4,,1007.1,,3
2021-02-26 05:00:00,24.5,22.0,86.0,0.0,,10.0,7.6,,1008.9,,3
2021-02-26 06:00:00,23.8,22.8,94.0,0.0,,21.0,6.5,,1007.6,,3
2021-02-26 07:00:00,23.8,22.8,94.0,0.0,,23.0,7.2,,1008.0,,3
2021-02-26 08:00:00,23.6,22.6,94.0,0.0,,320.0,3.6,,1010.1,,2
2021-02-26 09:00:00,25.6,22.7,84.0,0.0,,6.0,10.4,,1009.1,,2
2021-02-26 10:00:00,26.5,22.3,78.0,0.0,,8.0,11.2,,1009.4,,2
2021-02-26 11:00:00,27.6,22.7,75.0,0.0,,40.0,14.8,,1011.3,,2
2021-02-26 12:00:00,28.4,21.7,67.0,0.0,,355.0,10.8,,1009.3,,2
2021-02-26 13:00:00,29.1,21.6,64.0,0.0,,352.0,11.2,,1008.5,,2
2021-02-26 14:00:00,30.2,23.1,66.0,0.0,,40.0,14.8,,1009.6,,2
2021-02-26 15:00:00,29.3,22.5,67.0,0.0,,39.0,12.2,,1006.1,,3
2021-02-26 16:00:00,28.7,22.7,70.0,0.0,,48.0,15.8,,1005.3,,25
2021-02-26 17:00:00,29.7,23.4,69.0,0.0,,40.0,18.4,,1007.1,,25
2021-02-26 18:00:00,27.1,22.5,76.0,0.0,,53.0,18.7,,1005.4,,25
2021-02-26 19:00:00,26.2,22.9,82.0,0.0,,53.0,17.6,,1006.1,,3
2021-02-26 20:00:00,27.1,23.7,82.0,0.0,,40.0,14.8,,1008.5,,3
2021-02-26 21:00:00,25.8,22.9,84.0,0.0,,43.0,11.5,,1008.3,,3
